Customer_ID,Preferred_Data_GB,Preferred_Calls,Preferred_SMS,Preferred_Validity,Preferred_OTT,Budget_Range,Preferred_Speed
C06470,1.0,Unlimited,100,84,Amazon Prime,Medium,5G
C06471,1.0,100,50,180,Amazon Prime,Medium,4G
C06472,1.0,200,Unlimited,56,Amazon Prime,Low,5G
C06473,2.0,Unlimited,Unlimited,28,Hotstar,Low,5G
C06474,2.0,100,Unlimited,84,No OTT,Medium,4G
C06475,2.0,100,50,365,Amazon Prime,Medium,5G
C06476,1.5,200,100,56,Amazon Prime,High,5G
C06477,2.0,100,200,180,No OTT,Low,4G
C06478,1.5,100,50,56,Amazon Prime,Medium,5G
C06479,1.5,300,100,28,No OTT,Medium,4G
C06480,5.0,100,50,365,Hotstar,Medium,4G
C06481,3.0,100,100,180,Hotstar,Low,5G
C06482,1.0,Unlimited,Unlimited,180,No OTT,High,5G
C06483,1.5,300,Unlimited,365,No OTT,High,4G
C06484,1.0,200,100,365,No OTT,Low,5G
C06485,1.0,100,200,365,No OTT,Low,5G
C06486,1.5,300,200,365,Amazon Prime,Low,4G
C06487,2.0,200,100,56,No OTT,Low,4G
C06488,1.5,200,Unlimited,84,Amazon Prime,Medium,4G
C06489,1.0,100,200,180,Hotstar,Medium,4G
C06490,1.5,300,200,56,Hotstar,Medium,5G
C06491,1.0,200,100,28,No OTT,High,5G
C06492,3.0,Unlimited,200,84,No OTT,Medium,5G
C06493,5.0,200,200,56,Hotstar,High,5G
C06494,2.0,100,200,180,Netflix,Low,5G
C06495,2.0,Unlimited,50,28,No OTT,High,4G
C06496,2.0,100,100,84,No OTT,High,5G
C06497,2.0,200,Unlimited,180,Hotstar,High,4G
C06498,3.0,200,200,180,No OTT,Medium,5G
C06499,1.5,100,Unlimited,365,No OTT,High,5G
C06500,5.0,Unlimited,Unlimited,365,Netflix,High,5G
C06501,3.0,200,50,365,Amazon Prime,High,5G
C06502,5.0,Unlimited,100,365,No OTT,Low,4G
C06503,5.0,100,50,56,Netflix,Low,4G
C06504,1.0,Unlimited,50,180,No OTT,High,4G
C06505,2.0,100,50,28,No OTT,Medium,4G
C06506,5.0,100,100,365,No OTT,Low,4G
C06507,3.0,300,50,365,No OTT,High,5G
C06508,5.0,Unlimited,100,28,No OTT,High,5G
C06509,5.0,300,200,84,No OTT,High,4G
C06510,5.0,200,100,180,Netflix,Low,4G
C06511,2.0,200,Unlimited,365,Netflix,Low,5G
C06512,1.5,200,200,56,Amazon Prime,High,5G
C06513,1.0,100,100,84,Amazon Prime,Medium,4G
C06514,5.0,200,Unlimited,365,Amazon Prime,Medium,4G
C06515,1.5,100,50,180,No OTT,High,5G
C06516,1.5,200,200,84,Amazon Prime,High,4G
C06517,1.0,300,50,365,Hotstar,Low,5G
C06518,5.0,300,Unlimited,365,No OTT,Medium,4G
C06519,3.0,200,Unlimited,28,No OTT,High,5G
C06520,5.0,Unlimited,50,28,No OTT,High,5G
C06521,3.0,Unlimited,100,56,No OTT,Medium,5G
C06522,5.0,Unlimited,200,56,Amazon Prime,High,5G
C06523,2.0,200,200,84,Amazon Prime,Medium,4G
C06524,1.0,100,100,28,Netflix,High,5G
C06525,5.0,300,50,56,No OTT,Low,4G
C06526,1.0,300,Unlimited,56,Netflix,Low,4G
C06527,1.5,300,100,56,Hotstar,High,4G
C06528,2.0,300,50,56,No OTT,Low,4G
C06529,3.0,300,Unlimited,84,Hotstar,Medium,5G
C06530,5.0,300,Unlimited,365,No OTT,Low,5G
C06531,1.5,300,200,56,Hotstar,Medium,4G
C06532,1.0,100,50,28,No OTT,Low,5G
C06533,2.0,200,Unlimited,84,Netflix,Low,5G
C06534,5.0,300,100,28,No OTT,Low,4G
C06535,3.0,200,200,365,No OTT,Medium,4G
C06536,3.0,100,200,180,Amazon Prime,High,5G
C06537,5.0,Unlimited,50,56,Hotstar,Medium,5G
C06538,1.5,300,200,28,Hotstar,Low,5G
C06539,3.0,300,100,28,Hotstar,Medium,4G
C06540,2.0,Unlimited,200,28,Netflix,High,5G
C06541,1.5,200,50,28,No OTT,High,4G
C06542,1.5,Unlimited,50,84,No OTT,High,5G
C06543,5.0,300,50,56,Hotstar,High,5G
C06544,1.5,Unlimited,50,56,No OTT,Medium,4G
C06545,1.5,200,100,365,Hotstar,High,4G
C06546,1.0,100,200,56,Hotstar,High,5G
C06547,3.0,300,100,56,No OTT,Low,5G
C06548,1.5,200,200,84,Hotstar,Medium,5G
C06549,5.0,100,100,84,Hotstar,Low,4G
C06550,1.5,100,Unlimited,56,No OTT,High,5G
C06551,3.0,100,50,365,No OTT,Low,5G
C06552,5.0,300,100,28,Amazon Prime,High,5G
C06553,1.5,Unlimited,Unlimited,365,Amazon Prime,High,4G
C06554,2.0,Unlimited,200,56,Amazon Prime,Low,5G
C06555,1.0,100,Unlimited,365,Hotstar,Medium,4G
C06556,3.0,Unlimited,200,365,Netflix,High,5G
C06557,1.5,Unlimited,Unlimited,180,Netflix,Medium,5G
C06558,1.0,200,Unlimited,28,Netflix,High,5G
C06559,2.0,300,50,180,No OTT,Medium,4G
C06560,1.5,100,100,180,Netflix,High,5G
C06561,3.0,200,100,180,Amazon Prime,High,4G
C06562,1.5,100,50,180,Netflix,Low,5G
C06563,3.0,200,Unlimited,180,No OTT,High,5G
C06564,3.0,Unlimited,200,84,Amazon Prime,Medium,5G
C06565,1.0,300,100,365,Amazon Prime,Low,5G
C06566,1.5,200,50,365,No OTT,Medium,5G
C06567,1.0,Unlimited,50,365,Hotstar,Medium,4G
C06568,2.0,Unlimited,100,28,Amazon Prime,Medium,4G
C06569,2.0,300,200,56,No OTT,Low,4G
C06570,5.0,300,100,56,Amazon Prime,High,4G
C06571,1.0,Unlimited,200,365,No OTT,Medium,5G
C06572,2.0,200,100,365,No OTT,High,4G
C06573,1.5,200,50,365,No OTT,Low,5G
C06574,1.5,100,100,180,Amazon Prime,Low,4G
C06575,2.0,200,50,28,Hotstar,High,5G
C06576,5.0,Unlimited,100,28,Hotstar,Medium,4G
C06577,5.0,200,100,84,Amazon Prime,Low,4G
C06578,2.0,200,Unlimited,28,No OTT,Medium,5G
C06579,1.5,100,Unlimited,84,Hotstar,High,5G
C06580,5.0,100,200,84,Netflix,Low,5G
C06581,3.0,100,50,365,Amazon Prime,High,4G
C06582,1.5,Unlimited,100,180,No OTT,High,4G
C06583,3.0,200,50,180,Netflix,High,4G
C06584,1.0,100,50,180,Netflix,High,4G
C06585,1.5,300,200,365,Netflix,Low,5G
C06586,3.0,200,200,180,No OTT,Low,5G
C06587,1.0,Unlimited,Unlimited,56,Amazon Prime,Low,4G
C06588,5.0,200,50,56,No OTT,High,4G
C06589,1.5,300,200,84,Amazon Prime,Medium,5G
C06590,1.0,300,Unlimited,84,No OTT,High,5G
C06591,3.0,200,50,84,Hotstar,Low,5G
C06592,3.0,Unlimited,200,84,No OTT,High,4G
C06593,5.0,200,200,84,Hotstar,High,5G
C06594,1.0,300,50,180,No OTT,Medium,4G
C06595,3.0,300,Unlimited,365,No OTT,Low,4G
C06596,2.0,Unlimited,200,56,Netflix,Medium,4G
C06597,2.0,Unlimited,200,365,Hotstar,Medium,4G
C06598,3.0,200,50,180,No OTT,High,5G
C06599,1.5,100,Unlimited,56,Amazon Prime,High,4G
C06600,5.0,200,Unlimited,365,Hotstar,Low,4G
C06601,3.0,Unlimited,100,28,No OTT,Medium,5G
C06602,1.5,300,Unlimited,365,No OTT,High,4G
C06603,1.5,200,100,56,No OTT,Low,4G
C06604,2.0,100,100,84,No OTT,High,4G
C06605,5.0,Unlimited,100,84,No OTT,High,4G
C06606,5.0,100,Unlimited,84,No OTT,High,4G
C06607,5.0,200,50,180,Netflix,Low,4G
C06608,2.0,100,50,365,Hotstar,Low,4G
C06609,3.0,200,100,180,Netflix,Medium,5G
C06610,1.0,Unlimited,Unlimited,28,Amazon Prime,Low,5G
C06611,1.5,300,200,365,Hotstar,Low,5G
C06612,1.0,100,200,365,No OTT,Medium,5G
C06613,2.0,300,Unlimited,365,Hotstar,Low,5G
C06614,5.0,100,200,84,Amazon Prime,Medium,5G
C06615,1.0,200,200,56,Netflix,Medium,5G
C06616,3.0,300,200,180,Hotstar,Medium,4G
C06617,3.0,200,100,180,Amazon Prime,Medium,4G
C06618,1.0,300,100,365,No OTT,Low,5G
C06619,2.0,200,50,365,Hotstar,High,4G
C06620,1.0,200,Unlimited,84,Netflix,Medium,4G
C06621,1.0,300,200,365,Hotstar,Low,4G
C06622,1.5,200,200,365,Amazon Prime,High,4G
C06623,3.0,200,100,365,No OTT,Low,5G
C06624,1.5,300,100,180,Netflix,Medium,5G
C06625,3.0,100,50,84,Netflix,High,5G
C06626,2.0,100,200,84,Hotstar,Medium,4G
C06627,1.5,300,50,56,Hotstar,Medium,5G
C06628,1.0,Unlimited,Unlimited,56,Amazon Prime,Low,5G
C06629,1.0,200,50,56,Netflix,Low,5G
C06630,3.0,200,Unlimited,56,Amazon Prime,Medium,5G
C06631,3.0,200,Unlimited,180,No OTT,Medium,5G
C06632,5.0,100,200,180,No OTT,High,4G
C06633,3.0,200,Unlimited,84,No OTT,Medium,5G
C06634,1.5,200,Unlimited,56,No OTT,Medium,5G
C06635,5.0,300,100,28,Hotstar,Low,5G
C06636,1.0,100,Unlimited,84,Hotstar,Medium,4G
C06637,2.0,300,50,180,Hotstar,Medium,4G
C06638,2.0,100,100,84,Amazon Prime,Low,4G
C06639,5.0,Unlimited,50,28,No OTT,Low,4G
C06640,2.0,100,100,56,Hotstar,High,5G
C06641,1.0,300,100,84,Hotstar,High,5G
C06642,1.0,Unlimited,50,365,No OTT,High,4G
C06643,2.0,300,Unlimited,84,Hotstar,High,4G
C06644,5.0,300,200,28,Netflix,Low,5G
C06645,3.0,Unlimited,100,365,Amazon Prime,High,4G
C06646,1.5,Unlimited,50,56,No OTT,Low,4G
C06647,2.0,Unlimited,50,56,No OTT,Medium,5G
C06648,3.0,200,Unlimited,28,No OTT,Medium,5G
C06649,5.0,100,50,28,No OTT,Medium,4G
C06650,2.0,100,50,56,No OTT,Low,4G
C06651,5.0,100,200,84,No OTT,Low,5G
C06652,3.0,Unlimited,100,365,Netflix,High,5G
C06653,5.0,300,100,56,No OTT,High,4G
C06654,3.0,300,50,180,No OTT,Medium,5G
C06655,1.0,100,200,84,Hotstar,Low,5G
C06656,2.0,300,Unlimited,56,Hotstar,High,5G
C06657,3.0,100,50,180,Hotstar,Low,4G
C06658,1.0,200,100,28,Hotstar,High,4G
C06659,1.5,Unlimited,100,28,No OTT,Low,4G
C06660,1.5,300,Unlimited,84,No OTT,Medium,4G
C06661,1.5,Unlimited,50,28,Netflix,Medium,4G
C06662,1.0,300,Unlimited,28,Netflix,Medium,5G
C06663,1.5,300,50,28,Netflix,Low,5G
C06664,3.0,100,100,180,No OTT,Medium,4G
C06665,1.5,300,Unlimited,84,Netflix,Medium,4G
C06666,1.5,Unlimited,50,180,Hotstar,Low,4G
C06667,1.5,100,50,180,No OTT,Low,4G
C06668,1.5,Unlimited,Unlimited,28,Netflix,Low,4G
C06669,1.0,Unlimited,100,180,Amazon Prime,Low,5G
C06670,3.0,300,100,56,No OTT,High,5G
C06671,1.0,100,50,365,No OTT,High,5G
C06672,5.0,300,50,56,Hotstar,High,5G
C06673,3.0,100,Unlimited,84,No OTT,Low,4G
C06674,2.0,100,100,84,No OTT,High,5G
C06675,3.0,Unlimited,Unlimited,365,Netflix,Low,4G
C06676,1.5,100,200,28,Netflix,Low,4G
C06677,5.0,100,Unlimited,56,Hotstar,High,4G
C06678,1.0,200,100,365,Hotstar,Medium,4G
C06679,3.0,Unlimited,100,56,No OTT,Medium,5G
C06680,1.5,300,Unlimited,56,Hotstar,Medium,4G
C06681,1.0,Unlimited,100,56,Hotstar,High,5G
C06682,2.0,Unlimited,200,365,No OTT,Medium,4G
C06683,1.5,100,Unlimited,180,No OTT,Medium,4G
C06684,5.0,200,50,28,No OTT,High,4G
C06685,1.0,Unlimited,200,365,Amazon Prime,High,5G
C06686,1.5,300,100,28,No OTT,Medium,5G
C06687,3.0,200,100,365,No OTT,Medium,4G
C06688,3.0,Unlimited,Unlimited,365,Hotstar,Medium,4G
C06689,1.5,100,200,28,No OTT,High,4G
C06690,3.0,200,100,28,Hotstar,Low,5G
C06691,2.0,Unlimited,100,180,Amazon Prime,Low,4G
C06692,1.0,100,100,365,Hotstar,High,5G
C06693,1.0,200,50,28,Netflix,Medium,5G
C06694,1.0,300,Unlimited,180,Netflix,Medium,5G
C06695,2.0,100,50,365,No OTT,Medium,4G
C06696,1.5,100,Unlimited,365,No OTT,Medium,5G
C06697,1.0,100,50,365,Amazon Prime,Medium,4G
C06698,1.0,Unlimited,200,365,Amazon Prime,Low,4G
C06699,2.0,Unlimited,Unlimited,365,Hotstar,Medium,5G
C06700,3.0,200,200,56,Hotstar,High,5G
C06701,1.5,200,Unlimited,84,No OTT,High,5G
C06702,1.0,300,100,365,Netflix,Low,5G
C06703,3.0,100,100,180,Netflix,High,5G
C06704,5.0,100,200,56,Amazon Prime,Low,4G
C06705,2.0,300,50,180,Amazon Prime,Medium,4G
C06706,1.5,200,Unlimited,56,Amazon Prime,Medium,5G
C06707,3.0,Unlimited,100,180,No OTT,Medium,4G
C06708,1.0,300,50,28,Netflix,High,5G
C06709,5.0,200,Unlimited,84,Netflix,Medium,4G
C06710,2.0,300,100,365,No OTT,High,4G
C06711,2.0,300,Unlimited,365,No OTT,High,4G
C06712,1.0,200,Unlimited,365,No OTT,High,5G
C06713,2.0,300,200,180,No OTT,High,4G
C06714,5.0,300,100,180,No OTT,High,5G
C06715,3.0,300,50,28,Amazon Prime,High,4G
C06716,1.0,100,Unlimited,84,No OTT,Medium,4G
C06717,1.0,Unlimited,Unlimited,84,Hotstar,High,4G
C06718,1.5,200,Unlimited,365,No OTT,Medium,4G
C06719,1.5,300,50,180,Amazon Prime,High,4G
C06720,1.5,100,100,84,No OTT,Low,5G
C06721,2.0,300,Unlimited,365,Netflix,High,5G
C06722,2.0,100,100,84,Amazon Prime,Medium,5G
C06723,1.0,200,200,180,Hotstar,Low,4G
C06724,5.0,100,200,84,No OTT,High,4G
C06725,1.0,100,100,28,Hotstar,High,4G
C06726,5.0,Unlimited,100,180,Amazon Prime,High,4G
C06727,1.0,100,50,365,Netflix,Medium,5G
C06728,5.0,200,100,365,Netflix,High,5G
C06729,2.0,300,50,56,Netflix,High,4G
C06730,5.0,Unlimited,200,365,No OTT,Low,5G
C06731,1.0,Unlimited,100,56,No OTT,High,5G
C06732,1.0,200,Unlimited,180,No OTT,High,4G
C06733,5.0,300,50,28,Amazon Prime,High,5G
C06734,5.0,200,200,28,Netflix,Low,5G
C06735,3.0,300,Unlimited,56,Amazon Prime,High,4G
C06736,3.0,300,50,180,Amazon Prime,Low,5G
C06737,2.0,Unlimited,50,84,Hotstar,Medium,5G
C06738,2.0,Unlimited,200,56,Hotstar,Low,4G
C06739,2.0,200,100,28,Netflix,High,4G
C06740,2.0,Unlimited,100,56,Netflix,Medium,5G
C06741,1.0,100,200,180,Amazon Prime,Medium,5G
C06742,3.0,200,200,365,Amazon Prime,Medium,5G
C06743,2.0,200,50,56,No OTT,Medium,5G
C06744,1.5,300,50,180,No OTT,Medium,5G
C06745,5.0,Unlimited,200,365,Amazon Prime,High,5G
C06746,3.0,300,50,56,Hotstar,Medium,5G
C06747,2.0,200,200,84,Netflix,High,4G
C06748,1.5,200,100,28,Hotstar,Low,4G
C06749,2.0,300,200,365,No OTT,Low,5G
C06750,3.0,200,50,365,Netflix,Low,4G
C06751,2.0,Unlimited,50,56,No OTT,Low,4G
C06752,1.5,200,100,365,No OTT,Medium,4G
C06753,3.0,Unlimited,Unlimited,56,Amazon Prime,High,5G
C06754,1.0,300,200,28,No OTT,Medium,5G
C06755,3.0,300,Unlimited,56,Amazon Prime,High,4G
C06756,3.0,Unlimited,Unlimited,180,Netflix,Low,5G
C06757,1.5,200,100,56,No OTT,High,4G
C06758,1.5,100,100,84,No OTT,High,5G
C06759,1.0,Unlimited,Unlimited,28,Netflix,Medium,4G
C06760,3.0,200,100,56,Hotstar,High,5G
C06761,1.0,300,Unlimited,56,Netflix,Medium,5G
C06762,1.5,200,50,180,No OTT,High,5G
C06763,1.0,300,Unlimited,84,Hotstar,Low,5G
C06764,3.0,Unlimited,Unlimited,56,No OTT,Low,4G
C06765,3.0,Unlimited,50,180,Hotstar,Low,4G
C06766,3.0,Unlimited,200,365,Netflix,Low,4G
C06767,5.0,100,200,56,Amazon Prime,High,4G
C06768,1.0,Unlimited,200,365,Hotstar,Low,4G
C06769,2.0,200,200,180,No OTT,Medium,5G
C06770,1.5,100,Unlimited,84,Hotstar,Low,4G
C06771,1.0,100,200,365,No OTT,Low,4G
C06772,2.0,300,Unlimited,28,No OTT,Medium,5G
C06773,2.0,100,Unlimited,365,Amazon Prime,High,5G
C06774,5.0,200,100,84,No OTT,High,4G
C06775,2.0,200,Unlimited,84,Hotstar,Medium,5G
C06776,5.0,300,100,84,No OTT,Medium,5G
C06777,1.5,300,200,56,No OTT,High,4G
C06778,5.0,Unlimited,Unlimited,180,Hotstar,High,4G
C06779,1.0,300,100,365,Hotstar,High,4G
C06780,3.0,200,200,365,Amazon Prime,High,5G
C06781,5.0,100,200,84,No OTT,Low,4G
C06782,5.0,Unlimited,50,180,Hotstar,Medium,4G
C06783,2.0,200,100,56,No OTT,High,4G
C06784,1.0,100,100,56,No OTT,High,4G
C06785,1.5,200,Unlimited,365,Netflix,Low,5G
C06786,1.0,200,200,56,No OTT,High,5G
C06787,3.0,Unlimited,50,56,Amazon Prime,Medium,5G
C06788,3.0,Unlimited,Unlimited,84,No OTT,High,4G
C06789,1.5,100,50,56,Amazon Prime,High,5G
C06790,5.0,300,Unlimited,28,No OTT,High,4G
C06791,3.0,200,100,28,No OTT,Low,5G
C06792,3.0,100,200,84,No OTT,Low,5G
C06793,2.0,200,50,365,Netflix,High,5G
C06794,1.5,100,200,28,Amazon Prime,Low,5G
C06795,3.0,Unlimited,200,84,Amazon Prime,Low,5G
C06796,5.0,Unlimited,50,56,No OTT,High,5G
C06797,5.0,100,200,365,Amazon Prime,High,5G
C06798,5.0,200,100,56,No OTT,Medium,4G
C06799,2.0,300,200,84,Netflix,Low,4G
C06800,1.0,Unlimited,200,365,Amazon Prime,High,5G
C06801,5.0,Unlimited,50,56,Amazon Prime,Low,4G
C06802,2.0,Unlimited,Unlimited,180,Hotstar,Medium,4G
C06803,1.0,200,200,56,Hotstar,Medium,4G
C06804,2.0,100,200,28,No OTT,Low,5G
C06805,2.0,100,Unlimited,56,Hotstar,High,4G
C06806,3.0,300,100,28,Netflix,Low,4G
C06807,1.0,Unlimited,100,56,Amazon Prime,Medium,4G
C06808,2.0,300,200,84,No OTT,High,4G
C06809,2.0,100,50,365,Netflix,Medium,4G
C06810,5.0,Unlimited,200,28,No OTT,High,5G
C06811,1.0,Unlimited,100,84,Hotstar,Low,5G
C06812,1.0,Unlimited,Unlimited,28,Hotstar,High,4G
C06813,1.5,300,100,180,Amazon Prime,Medium,4G
C06814,2.0,Unlimited,100,365,Amazon Prime,Low,4G
C06815,1.0,100,100,28,Netflix,High,5G
C06816,1.5,200,100,180,Hotstar,Low,4G
C06817,2.0,Unlimited,100,28,Hotstar,Low,4G
C06818,1.5,200,50,56,Amazon Prime,Medium,5G
C06819,1.5,100,Unlimited,84,No OTT,High,4G
C06820,3.0,100,200,365,Netflix,High,4G
C06821,2.0,Unlimited,100,180,Netflix,Low,5G
C06822,2.0,200,50,56,Hotstar,High,4G
C06823,3.0,Unlimited,50,28,No OTT,High,5G
C06824,3.0,Unlimited,100,180,Netflix,High,4G
C06825,5.0,100,200,84,Amazon Prime,High,5G
C06826,2.0,300,Unlimited,84,Netflix,Low,5G
C06827,2.0,Unlimited,Unlimited,84,No OTT,High,4G
C06828,3.0,300,200,84,Netflix,Medium,4G
C06829,1.0,200,200,56,Hotstar,Low,5G
C06830,1.0,200,200,180,Hotstar,High,4G
C06831,1.5,300,100,28,No OTT,Low,4G
C06832,3.0,100,50,365,Netflix,High,5G
C06833,3.0,300,Unlimited,180,No OTT,High,5G
C06834,3.0,Unlimited,50,180,No OTT,High,4G
C06835,2.0,Unlimited,Unlimited,180,No OTT,Low,4G
C06836,1.0,100,50,28,Netflix,Medium,5G
C06837,3.0,100,Unlimited,180,No OTT,Low,4G
C06838,2.0,100,200,365,Netflix,Low,4G
C06839,5.0,300,200,84,Netflix,High,5G
C06840,2.0,300,Unlimited,180,Amazon Prime,Low,5G
C06841,1.5,100,50,84,Hotstar,Low,4G
C06842,1.0,100,50,84,No OTT,Medium,5G
C06843,1.5,100,200,28,Amazon Prime,Medium,4G
C06844,5.0,100,50,180,Hotstar,Medium,5G
C06845,1.5,300,Unlimited,56,No OTT,Low,5G
C06846,3.0,300,Unlimited,180,No OTT,Medium,5G
C06847,1.5,Unlimited,100,28,Netflix,High,5G
C06848,5.0,100,50,180,No OTT,Medium,5G
C06849,1.0,200,50,180,Netflix,High,5G
C06850,3.0,200,200,28,Amazon Prime,Medium,5G
C06851,3.0,200,50,28,No OTT,High,5G
C06852,2.0,100,200,56,Amazon Prime,High,4G
C06853,1.0,200,50,84,Netflix,High,5G
C06854,1.0,100,50,56,No OTT,Low,4G
C06855,1.5,200,200,84,No OTT,High,4G
C06856,5.0,Unlimited,200,180,Hotstar,High,5G
C06857,3.0,300,100,365,Hotstar,Low,5G
C06858,1.5,Unlimited,200,28,No OTT,Medium,5G
C06859,5.0,200,50,180,Hotstar,High,5G
C06860,1.5,100,200,28,No OTT,Medium,4G
C06861,5.0,100,50,180,Amazon Prime,Low,4G
C06862,3.0,200,50,56,Amazon Prime,Medium,4G
C06863,5.0,200,50,365,Amazon Prime,High,5G
C06864,1.0,200,50,28,No OTT,Medium,5G
C06865,5.0,Unlimited,50,84,Amazon Prime,Low,5G
C06866,1.5,200,100,84,No OTT,High,4G
C06867,1.0,Unlimited,Unlimited,180,Netflix,Low,4G
C06868,3.0,200,200,56,Amazon Prime,Low,5G
C06869,1.0,300,Unlimited,84,No OTT,Medium,5G
C06870,1.5,Unlimited,50,180,Amazon Prime,Low,4G
C06871,1.5,Unlimited,200,84,No OTT,Low,5G
C06872,2.0,200,200,180,No OTT,Low,5G
C06873,3.0,100,200,28,Hotstar,Medium,5G
C06874,1.5,300,Unlimited,28,Amazon Prime,Medium,5G
C06875,5.0,300,50,365,No OTT,Medium,5G
C06876,3.0,Unlimited,50,28,Netflix,Medium,4G
C06877,1.5,300,200,56,No OTT,High,5G
C06878,3.0,300,50,28,Amazon Prime,Medium,5G
C06879,1.0,200,100,180,No OTT,Low,4G
C06880,1.0,300,100,84,No OTT,Low,5G
C06881,3.0,300,200,56,Amazon Prime,Medium,5G
C06882,1.0,200,Unlimited,84,Hotstar,Medium,5G
C06883,3.0,200,Unlimited,84,Amazon Prime,High,5G
C06884,2.0,Unlimited,Unlimited,28,Hotstar,Medium,4G
C06885,2.0,200,Unlimited,56,No OTT,High,5G
C06886,3.0,200,200,28,Amazon Prime,Medium,4G
C06887,1.5,200,Unlimited,28,Netflix,Medium,4G
C06888,5.0,300,200,56,No OTT,Medium,4G
C06889,3.0,200,200,365,No OTT,Medium,5G
C06890,1.0,Unlimited,200,365,No OTT,High,5G
C06891,1.5,Unlimited,200,180,No OTT,Low,4G
C06892,2.0,Unlimited,200,28,No OTT,Medium,4G
C06893,1.0,200,100,365,Amazon Prime,Medium,5G
C06894,1.5,100,50,84,No OTT,Medium,4G
C06895,5.0,100,100,365,No OTT,Low,5G
C06896,5.0,300,200,365,Netflix,Low,5G
C06897,5.0,Unlimited,Unlimited,180,No OTT,High,4G
C06898,1.5,Unlimited,50,180,Netflix,High,4G
C06899,3.0,Unlimited,50,56,Hotstar,High,5G
C06900,3.0,200,50,180,Amazon Prime,Medium,5G
C06901,5.0,Unlimited,200,56,No OTT,Low,4G
C06902,1.0,200,Unlimited,56,No OTT,Medium,5G
C06903,1.0,200,200,365,Hotstar,Medium,4G
C06904,2.0,200,50,180,No OTT,High,4G
C06905,1.5,100,50,28,No OTT,High,4G
C06906,1.0,200,50,180,No OTT,Medium,4G
C06907,5.0,200,100,56,Amazon Prime,Low,5G
C06908,3.0,200,200,84,Netflix,High,4G
C06909,3.0,Unlimited,Unlimited,180,Amazon Prime,Low,4G
C06910,1.0,Unlimited,200,28,No OTT,High,4G
C06911,1.0,200,Unlimited,28,No OTT,Medium,4G
C06912,1.0,300,200,84,Amazon Prime,Low,5G
C06913,1.0,100,200,84,Amazon Prime,Low,5G
C06914,1.0,Unlimited,50,56,Netflix,High,5G
C06915,2.0,100,100,84,Amazon Prime,Low,4G
C06916,1.0,300,50,84,No OTT,Low,4G
C06917,5.0,Unlimited,50,56,Netflix,High,5G
C06918,1.0,100,Unlimited,84,Hotstar,High,5G
C06919,1.5,100,200,56,No OTT,High,5G
C06920,5.0,300,50,84,No OTT,Medium,4G
C06921,5.0,Unlimited,200,365,No OTT,Low,5G
C06922,2.0,200,50,84,Hotstar,Medium,5G
C06923,3.0,200,50,56,Netflix,Medium,5G
C06924,5.0,200,Unlimited,28,Netflix,Medium,5G
C06925,1.5,100,100,180,No OTT,Medium,4G
C06926,2.0,100,200,180,Netflix,High,4G
C06927,1.0,200,50,365,No OTT,Low,5G
C06928,2.0,200,Unlimited,28,Amazon Prime,High,5G
C06929,1.0,200,100,365,No OTT,High,4G
C06930,1.0,Unlimited,Unlimited,56,Hotstar,Medium,4G
C06931,5.0,Unlimited,50,56,No OTT,Medium,5G
C06932,1.5,Unlimited,100,28,No OTT,High,5G
C06933,3.0,200,100,180,No OTT,Low,4G
C06934,5.0,100,100,56,Hotstar,Medium,5G
C06935,3.0,Unlimited,50,84,Hotstar,Low,4G
C06936,2.0,300,Unlimited,56,No OTT,Medium,4G
C06937,1.0,100,100,56,Amazon Prime,High,5G
C06938,3.0,Unlimited,100,365,Amazon Prime,High,4G
C06939,5.0,200,100,84,Netflix,Low,5G
C06940,3.0,Unlimited,Unlimited,28,Amazon Prime,Medium,5G
C06941,3.0,300,200,56,No OTT,High,5G
C06942,2.0,300,100,56,No OTT,High,4G
C06943,5.0,300,200,180,No OTT,Low,5G
C06944,1.5,300,Unlimited,180,Netflix,High,5G
C06945,3.0,100,100,84,No OTT,High,4G
C06946,3.0,Unlimited,50,84,No OTT,Medium,4G
C06947,5.0,Unlimited,200,28,Hotstar,High,5G
C06948,1.5,300,100,365,Netflix,High,4G
C06949,1.5,Unlimited,100,84,No OTT,High,4G
C06950,1.5,Unlimited,100,180,Amazon Prime,Low,5G
C06951,5.0,100,100,56,No OTT,High,4G
C06952,1.0,Unlimited,50,56,Netflix,Medium,5G
C06953,1.5,200,100,28,No OTT,Low,5G
C06954,1.5,100,50,180,No OTT,Medium,4G
C06955,3.0,300,Unlimited,84,Netflix,Medium,4G
C06956,2.0,300,50,84,Netflix,Low,5G
C06957,5.0,300,50,180,No OTT,Medium,5G
C06958,1.0,300,Unlimited,84,Hotstar,Medium,5G
C06959,1.5,Unlimited,50,84,No OTT,Low,4G
C06960,3.0,300,100,84,No OTT,Low,4G
C06961,2.0,200,50,84,Amazon Prime,Low,5G
C06962,5.0,300,50,180,Amazon Prime,Low,5G
C06963,1.5,200,200,365,Hotstar,Medium,4G
C06964,1.0,Unlimited,Unlimited,28,Amazon Prime,Low,5G
C06965,3.0,100,100,28,Hotstar,Low,5G
C06966,2.0,100,Unlimited,28,No OTT,Medium,4G
C06967,3.0,100,100,180,Netflix,Medium,5G
C06968,2.0,Unlimited,100,28,No OTT,Low,4G
C06969,5.0,Unlimited,Unlimited,180,Amazon Prime,Low,5G
C06970,1.0,200,200,84,Netflix,Medium,4G
