Customer_ID,Previous_Plan_ID,Usage_Data_GB,Usage_Calls,Usage_SMS,Renewed,Previous_Speed,Previous_Validity,Previous_OTT
C06346,P20,71,3029,1649,0,5G,180,Netflix
C06347,P15,36,5488,1450,1,4G,28,No OTT
C06348,P16,147,8263,1742,1,5G,56,Amazon Prime
C06349,P08,185,5064,1446,0,4G,84,No OTT
C06350,P05,69,4621,715,0,5G,84,No OTT
C06351,P05,194,4939,132,0,5G,84,No OTT
C06352,P25,55,5430,655,0,5G,365,Netflix
C06353,P23,139,9797,475,1,4G,28,No OTT
C06354,P17,95,9621,1955,0,5G,28,Hotstar
C06355,P06,51,4985,1532,1,5G,365,Netflix
C06356,P01,33,7743,523,1,4G,365,No OTT
C06357,P12,182,8833,1117,1,5G,56,Amazon Prime
C06358,P04,147,8112,847,1,4G,84,No OTT
C06359,P21,197,4670,502,0,5G,28,No OTT
C06360,P07,123,8630,1181,1,4G,180,Hotstar
C06361,P06,72,4831,353,1,5G,365,Netflix
C06362,P13,45,4053,1249,1,5G,365,Amazon Prime
C06363,P14,189,5231,1623,0,5G,28,No OTT
C06364,P19,25,9567,1030,0,5G,84,Hotstar
C06365,P16,167,8407,1578,1,5G,56,Amazon Prime
C06366,P04,126,2704,363,1,4G,84,No OTT
C06367,P22,118,8888,517,1,4G,365,No OTT
C06368,P22,121,2209,1198,0,4G,365,No OTT
C06369,P10,95,8942,404,1,4G,28,No OTT
C06370,P07,21,6825,852,0,4G,180,Hotstar
C06371,P04,109,9145,698,0,4G,84,No OTT
C06372,P10,99,7212,289,1,4G,28,No OTT
C06373,P11,133,5177,1927,1,5G,28,Hotstar
C06374,P08,59,6040,923,0,4G,84,No OTT
C06375,P04,27,4688,667,0,4G,84,No OTT
C06376,P22,98,6772,702,1,4G,365,No OTT
C06377,P13,115,8710,215,1,5G,365,Amazon Prime
C06378,P08,131,5553,1209,1,4G,84,No OTT
C06379,P07,134,6619,1039,1,4G,180,Hotstar
C06380,P12,107,6677,344,1,5G,56,Amazon Prime
C06381,P05,44,2550,1775,0,5G,84,No OTT
C06382,P16,53,2129,1265,0,5G,56,Amazon Prime
C06383,P07,153,7681,562,1,4G,180,Hotstar
C06384,P07,182,2840,509,1,4G,180,Hotstar
C06385,P08,35,1752,326,0,4G,84,No OTT
C06386,P03,22,6446,1586,1,4G,84,No OTT
C06387,P02,110,1251,627,0,5G,56,Netflix
C06388,P15,86,5657,1819,1,4G,28,No OTT
C06389,P20,96,7482,1970,1,5G,180,Netflix
C06390,P11,54,4335,597,1,5G,28,Hotstar
C06391,P10,60,8031,1518,0,4G,28,No OTT
C06392,P11,81,2146,1018,0,5G,28,Hotstar
C06393,P16,174,5278,400,0,5G,56,Amazon Prime
C06394,P03,176,4813,1930,0,4G,84,No OTT
C06395,P23,147,2961,938,1,4G,28,No OTT
C06396,P05,123,8552,1834,0,5G,84,No OTT
C06397,P07,180,9032,1241,1,4G,180,Hotstar
C06398,P01,148,1852,1081,1,4G,365,No OTT
C06399,P25,95,5560,217,0,5G,365,Netflix
C06400,P23,146,8476,468,0,4G,28,No OTT
C06401,P24,142,8244,1118,1,4G,180,No OTT
C06402,P04,22,2799,1693,1,4G,84,No OTT
C06403,P18,119,6725,379,0,4G,180,No OTT
C06404,P19,70,1100,1828,0,5G,84,Hotstar
C06405,P14,168,8424,1216,0,5G,28,No OTT
C06406,P14,97,1311,752,1,5G,28,No OTT
C06407,P24,28,3060,1413,0,4G,180,No OTT
C06408,P25,137,7265,172,1,5G,365,Netflix
C06409,P22,109,1959,772,1,4G,365,No OTT
C06410,P24,25,6966,1733,1,4G,180,No OTT
C06411,P09,157,9993,332,1,4G,365,No OTT
C06412,P12,164,6729,207,1,5G,56,Amazon Prime
C06413,P05,31,1831,1815,0,5G,84,No OTT
C06414,P24,32,4574,214,1,4G,180,No OTT
C06415,P23,153,1512,172,1,4G,28,No OTT
C06416,P11,35,6687,1296,1,5G,28,Hotstar
C06417,P13,85,8114,358,0,5G,365,Amazon Prime
C06418,P07,82,9492,1168,0,4G,180,Hotstar
C06419,P15,80,1361,931,1,4G,28,No OTT
C06420,P04,103,6965,1427,0,4G,84,No OTT
C06421,P22,61,5407,388,1,4G,365,No OTT
C06422,P11,47,8909,868,1,5G,28,Hotstar
C06423,P18,123,8150,1945,1,4G,180,No OTT
C06424,P25,137,4373,1333,1,5G,365,Netflix
C06425,P23,199,7330,759,1,4G,28,No OTT
C06426,P22,112,9504,397,1,4G,365,No OTT
C06427,P24,109,6876,538,0,4G,180,No OTT
C06428,P25,80,8194,1283,0,5G,365,Netflix
C06429,P07,184,8723,1198,0,4G,180,Hotstar
C06430,P02,49,8755,132,1,5G,56,Netflix
C06431,P06,64,7347,1373,1,5G,365,Netflix
C06432,P17,107,6715,1356,1,5G,28,Hotstar
C06433,P01,181,2902,240,0,4G,365,No OTT
C06434,P05,72,5271,1187,1,5G,84,No OTT
C06435,P04,93,9436,1618,1,4G,84,No OTT
C06436,P23,28,2865,195,0,4G,28,No OTT
C06437,P10,182,8159,793,1,4G,28,No OTT
C06438,P20,152,1280,272,0,5G,180,Netflix
C06439,P04,52,1409,336,1,4G,84,No OTT
C06440,P01,117,7717,857,1,4G,365,No OTT
C06441,P20,120,3352,1366,1,5G,180,Netflix
C06442,P21,82,4729,926,0,5G,28,No OTT
C06443,P08,132,9404,902,1,4G,84,No OTT
C06444,P03,37,4506,500,0,4G,84,No OTT
C06445,P22,93,1106,1206,0,4G,365,No OTT
C06446,P18,170,8557,1057,1,4G,180,No OTT
C06447,P09,194,9840,601,1,4G,365,No OTT
C06448,P06,176,6902,419,0,5G,365,Netflix
C06449,P17,147,9089,1054,0,5G,28,Hotstar
C06450,P21,33,2532,1970,0,5G,28,No OTT
C06451,P01,80,9994,1797,0,4G,365,No OTT
C06452,P20,67,1898,170,0,5G,180,Netflix
C06453,P25,55,8288,943,0,5G,365,Netflix
C06454,P12,88,6767,1116,1,5G,56,Amazon Prime
C06455,P24,74,7232,119,1,4G,180,No OTT
C06456,P24,78,8217,1154,1,4G,180,No OTT
C06457,P01,198,3806,1541,1,4G,365,No OTT
C06458,P18,171,6965,302,0,4G,180,No OTT
C06459,P24,83,2102,807,1,4G,180,No OTT
C06460,P02,59,5452,431,1,5G,56,Netflix
C06461,P21,34,1029,1565,0,5G,28,No OTT
C06462,P05,114,5881,600,1,5G,84,No OTT
C06463,P24,162,4942,565,1,4G,180,No OTT
C06464,P10,191,3967,408,1,4G,28,No OTT
C06465,P19,82,7377,298,1,5G,84,Hotstar
C06466,P19,103,3151,1731,1,5G,84,Hotstar
C06467,P04,84,2254,1044,0,4G,84,No OTT
C06468,P03,57,3500,1568,1,4G,84,No OTT
C06469,P24,27,9269,1282,0,4G,180,No OTT
C06470,P23,115,3831,534,0,4G,28,No OTT
C06471,P15,23,9377,1930,1,4G,28,No OTT
C06472,P14,199,3549,348,0,5G,28,No OTT
C06473,P04,122,8340,1305,1,4G,84,No OTT
C06474,P21,78,7859,566,0,5G,28,No OTT
C06475,P14,38,3829,1128,1,5G,28,No OTT
C06476,P20,186,2144,245,1,5G,180,Netflix
C06477,P08,51,3926,805,0,4G,84,No OTT
C06478,P07,69,1797,1233,0,4G,180,Hotstar
C06479,P21,102,2047,1598,1,5G,28,No OTT
C06480,P14,139,8781,1054,0,5G,28,No OTT
C06481,P22,88,3602,541,0,4G,365,No OTT
C06482,P11,88,6291,614,0,5G,28,Hotstar
C06483,P21,36,8872,1063,1,5G,28,No OTT
C06484,P05,137,3989,1345,0,5G,84,No OTT
C06485,P16,76,7579,1670,0,5G,56,Amazon Prime
C06486,P07,83,7265,1803,1,4G,180,Hotstar
C06487,P11,88,9814,1304,0,5G,28,Hotstar
C06488,P22,67,6735,1623,0,4G,365,No OTT
C06489,P17,57,5354,594,1,5G,28,Hotstar
C06490,P12,38,5111,1858,0,5G,56,Amazon Prime
C06491,P17,37,6845,916,1,5G,28,Hotstar
C06492,P22,63,3323,834,0,4G,365,No OTT
C06493,P04,106,6282,1894,1,4G,84,No OTT
C06494,P18,132,8726,863,1,4G,180,No OTT
C06495,P02,24,9969,643,1,5G,56,Netflix
C06496,P15,84,1791,1958,1,4G,28,No OTT
C06497,P12,149,6658,1212,1,5G,56,Amazon Prime
C06498,P12,65,3018,408,0,5G,56,Amazon Prime
C06499,P19,53,6507,1190,1,5G,84,Hotstar
C06500,P20,75,3074,228,0,5G,180,Netflix
C06501,P22,41,1112,256,1,4G,365,No OTT
C06502,P07,34,5208,127,1,4G,180,Hotstar
C06503,P15,130,9731,1419,1,4G,28,No OTT
C06504,P22,133,4922,1243,1,4G,365,No OTT
C06505,P07,53,3422,1196,0,4G,180,Hotstar
C06506,P19,137,9275,321,1,5G,84,Hotstar
C06507,P10,164,7463,311,1,4G,28,No OTT
C06508,P08,78,4169,174,1,4G,84,No OTT
C06509,P08,38,9102,177,1,4G,84,No OTT
C06510,P20,87,8226,1873,0,5G,180,Netflix
C06511,P15,147,2580,556,0,4G,28,No OTT
C06512,P12,119,5436,744,1,5G,56,Amazon Prime
C06513,P11,82,3131,851,0,5G,28,Hotstar
C06514,P08,159,1057,1005,1,4G,84,No OTT
C06515,P02,187,7306,1970,1,5G,56,Netflix
C06516,P17,70,8264,139,0,5G,28,Hotstar
C06517,P18,164,4003,1645,1,4G,180,No OTT
C06518,P18,187,5095,717,0,4G,180,No OTT
C06519,P14,120,9779,136,1,5G,28,No OTT
C06520,P13,40,4323,1556,0,5G,365,Amazon Prime
C06521,P15,152,4018,1345,1,4G,28,No OTT
C06522,P21,54,1179,616,0,5G,28,No OTT
C06523,P07,139,8927,1370,0,4G,180,Hotstar
C06524,P20,39,5504,1436,0,5G,180,Netflix
C06525,P22,131,7387,1467,0,4G,365,No OTT
C06526,P23,189,4232,1051,1,4G,28,No OTT
C06527,P12,67,9198,207,1,5G,56,Amazon Prime
C06528,P01,146,7801,1708,1,4G,365,No OTT
C06529,P23,38,5846,1033,1,4G,28,No OTT
C06530,P03,172,5107,1723,0,4G,84,No OTT
C06531,P09,63,2951,1043,0,4G,365,No OTT
C06532,P12,111,4179,1340,0,5G,56,Amazon Prime
C06533,P21,153,5544,383,1,5G,28,No OTT
C06534,P15,27,4436,207,1,4G,28,No OTT
C06535,P09,128,3078,810,0,4G,365,No OTT
C06536,P03,141,1070,1583,1,4G,84,No OTT
C06537,P05,145,3847,415,1,5G,84,No OTT
C06538,P16,185,1144,1186,0,5G,56,Amazon Prime
C06539,P22,21,5219,1035,0,4G,365,No OTT
C06540,P22,157,1127,1326,1,4G,365,No OTT
C06541,P24,80,4347,1784,0,4G,180,No OTT
C06542,P01,154,8072,209,0,4G,365,No OTT
C06543,P01,26,5262,957,1,4G,365,No OTT
C06544,P06,138,9527,119,0,5G,365,Netflix
C06545,P17,28,4316,825,1,5G,28,Hotstar
C06546,P09,119,1174,1162,0,4G,365,No OTT
C06547,P21,23,2194,644,0,5G,28,No OTT
C06548,P03,61,8094,1902,0,4G,84,No OTT
C06549,P03,102,2721,444,1,4G,84,No OTT
C06550,P22,104,1068,170,1,4G,365,No OTT
C06551,P20,67,3498,1687,0,5G,180,Netflix
C06552,P06,80,6872,556,1,5G,365,Netflix
C06553,P11,120,1798,518,1,5G,28,Hotstar
C06554,P14,75,2627,1972,1,5G,28,No OTT
C06555,P18,148,4589,1767,0,4G,180,No OTT
C06556,P18,179,4949,1101,0,4G,180,No OTT
C06557,P20,139,7253,361,0,5G,180,Netflix
C06558,P07,78,5769,1151,1,4G,180,Hotstar
C06559,P12,54,2468,1373,1,5G,56,Amazon Prime
C06560,P12,76,1044,1239,0,5G,56,Amazon Prime
C06561,P24,109,4457,568,1,4G,180,No OTT
C06562,P11,129,6343,475,1,5G,28,Hotstar
C06563,P09,191,9535,514,1,4G,365,No OTT
C06564,P11,30,8996,1321,0,5G,28,Hotstar
C06565,P25,111,8955,1611,1,5G,365,Netflix
C06566,P09,139,2081,1017,1,4G,365,No OTT
C06567,P05,104,3316,160,0,5G,84,No OTT
C06568,P06,90,9269,1896,0,5G,365,Netflix
C06569,P08,91,8875,735,0,4G,84,No OTT
C06570,P21,77,6935,872,1,5G,28,No OTT
C06571,P03,190,4798,1049,1,4G,84,No OTT
C06572,P17,73,3636,1895,1,5G,28,Hotstar
C06573,P14,40,3352,339,0,5G,28,No OTT
C06574,P20,67,2184,1409,1,5G,180,Netflix
C06575,P18,103,8189,225,0,4G,180,No OTT
C06576,P19,144,6765,1571,1,5G,84,Hotstar
C06577,P10,134,6219,651,0,4G,28,No OTT
C06578,P04,145,5593,1045,1,4G,84,No OTT
C06579,P13,112,3668,276,0,5G,365,Amazon Prime
C06580,P15,30,4494,364,1,4G,28,No OTT
C06581,P21,134,1021,1941,0,5G,28,No OTT
C06582,P08,189,3385,1027,1,4G,84,No OTT
C06583,P12,166,3868,1826,0,5G,56,Amazon Prime
C06584,P19,32,8787,1095,0,5G,84,Hotstar
C06585,P23,147,4071,1723,1,4G,28,No OTT
C06586,P20,25,3680,1691,1,5G,180,Netflix
C06587,P21,103,8297,411,0,5G,28,No OTT
C06588,P24,140,6343,359,1,4G,180,No OTT
C06589,P20,31,1999,185,0,5G,180,Netflix
C06590,P04,106,8185,1517,1,4G,84,No OTT
C06591,P08,119,9078,1310,1,4G,84,No OTT
C06592,P10,80,3986,1193,1,4G,28,No OTT
C06593,P05,39,8397,983,1,5G,84,No OTT
C06594,P07,20,6315,1658,1,4G,180,Hotstar
C06595,P17,161,7240,1300,1,5G,28,Hotstar
C06596,P16,103,5156,1331,0,5G,56,Amazon Prime
C06597,P21,84,1704,1479,0,5G,28,No OTT
C06598,P03,51,2718,181,1,4G,84,No OTT
C06599,P05,64,3511,879,1,5G,84,No OTT
C06600,P02,110,3213,1235,0,5G,56,Netflix
C06601,P18,200,7820,306,0,4G,180,No OTT
C06602,P13,164,4393,1509,0,5G,365,Amazon Prime
C06603,P19,195,3988,1090,1,5G,84,Hotstar
C06604,P15,175,5198,840,1,4G,28,No OTT
C06605,P04,141,4133,501,1,4G,84,No OTT
C06606,P03,115,8435,1119,1,4G,84,No OTT
C06607,P02,162,3352,662,0,5G,56,Netflix
C06608,P20,98,5868,612,1,5G,180,Netflix
C06609,P10,119,8309,1360,1,4G,28,No OTT
C06610,P22,43,2028,609,1,4G,365,No OTT
C06611,P12,95,1827,1030,1,5G,56,Amazon Prime
C06612,P13,185,1072,1140,0,5G,365,Amazon Prime
C06613,P05,160,4003,1436,1,5G,84,No OTT
C06614,P18,142,7305,1506,1,4G,180,No OTT
C06615,P22,69,7864,1625,1,4G,365,No OTT
C06616,P20,165,6347,812,0,5G,180,Netflix
C06617,P01,88,9896,1687,0,4G,365,No OTT
C06618,P25,169,3052,1763,0,5G,365,Netflix
C06619,P01,150,4808,1668,1,4G,365,No OTT
C06620,P02,117,4723,509,0,5G,56,Netflix
C06621,P14,179,2039,1903,1,5G,28,No OTT
C06622,P24,195,5510,1994,0,4G,180,No OTT
C06623,P14,48,2081,1577,1,5G,28,No OTT
C06624,P25,142,4561,1077,0,5G,365,Netflix
C06625,P18,200,8255,1360,0,4G,180,No OTT
C06626,P22,23,1281,1948,1,4G,365,No OTT
C06627,P03,101,2874,103,0,4G,84,No OTT
C06628,P03,105,7203,1475,1,4G,84,No OTT
C06629,P13,116,7726,882,1,5G,365,Amazon Prime
C06630,P14,183,6086,1126,1,5G,28,No OTT
C06631,P07,96,6654,1167,0,4G,180,Hotstar
C06632,P10,66,1665,525,0,4G,28,No OTT
C06633,P18,132,5955,643,0,4G,180,No OTT
C06634,P02,113,6138,579,1,5G,56,Netflix
C06635,P01,27,5237,1295,1,4G,365,No OTT
C06636,P05,55,2417,592,1,5G,84,No OTT
C06637,P25,74,4676,296,1,5G,365,Netflix
C06638,P10,129,6271,1770,1,4G,28,No OTT
C06639,P11,143,5009,1227,1,5G,28,Hotstar
C06640,P15,183,9857,1074,1,4G,28,No OTT
C06641,P20,24,1297,893,0,5G,180,Netflix
C06642,P12,191,8711,262,0,5G,56,Amazon Prime
C06643,P16,113,7922,1351,1,5G,56,Amazon Prime
C06644,P18,135,9405,884,0,4G,180,No OTT
C06645,P20,107,5418,1030,0,5G,180,Netflix
C06646,P08,65,2694,197,1,4G,84,No OTT
C06647,P09,30,7216,689,1,4G,365,No OTT
C06648,P13,83,5862,1713,1,5G,365,Amazon Prime
C06649,P19,58,5651,1997,1,5G,84,Hotstar
C06650,P15,142,1334,613,0,4G,28,No OTT
C06651,P21,198,3519,1284,0,5G,28,No OTT
C06652,P16,173,5820,1367,0,5G,56,Amazon Prime
C06653,P17,100,4775,1917,1,5G,28,Hotstar
C06654,P17,114,9125,1061,1,5G,28,Hotstar
C06655,P23,149,9969,935,1,4G,28,No OTT
C06656,P11,176,3293,775,0,5G,28,Hotstar
C06657,P14,97,7882,1180,0,5G,28,No OTT
C06658,P25,152,5068,586,1,5G,365,Netflix
C06659,P01,22,2251,1331,1,4G,365,No OTT
C06660,P20,77,9599,999,0,5G,180,Netflix
C06661,P06,161,8293,1225,1,5G,365,Netflix
C06662,P11,180,6319,1619,0,5G,28,Hotstar
C06663,P16,35,4467,228,0,5G,56,Amazon Prime
C06664,P04,94,2183,458,0,4G,84,No OTT
C06665,P12,32,1808,467,1,5G,56,Amazon Prime
C06666,P08,74,2139,252,1,4G,84,No OTT
C06667,P03,93,4029,564,0,4G,84,No OTT
C06668,P15,61,8584,1816,1,4G,28,No OTT
C06669,P09,155,9022,308,1,4G,365,No OTT
C06670,P15,110,1960,1167,1,4G,28,No OTT
C06671,P09,87,2712,633,0,4G,365,No OTT
C06672,P06,181,5615,867,1,5G,365,Netflix
C06673,P17,161,3250,988,0,5G,28,Hotstar
C06674,P03,32,3941,1747,1,4G,84,No OTT
C06675,P25,132,9083,1747,1,5G,365,Netflix
C06676,P20,59,7413,1583,0,5G,180,Netflix
C06677,P07,55,5717,621,0,4G,180,Hotstar
C06678,P10,113,6509,1736,0,4G,28,No OTT
C06679,P21,57,4507,594,0,5G,28,No OTT
C06680,P03,44,6260,366,0,4G,84,No OTT
C06681,P14,154,3926,597,0,5G,28,No OTT
C06682,P06,27,4152,250,1,5G,365,Netflix
C06683,P05,77,3111,1158,1,5G,84,No OTT
C06684,P16,141,6719,827,0,5G,56,Amazon Prime
C06685,P09,191,4800,768,1,4G,365,No OTT
C06686,P21,59,7350,620,0,5G,28,No OTT
C06687,P12,82,5771,463,0,5G,56,Amazon Prime
C06688,P07,23,5218,1713,0,4G,180,Hotstar
C06689,P11,120,3233,281,0,5G,28,Hotstar
C06690,P22,161,3931,1901,1,4G,365,No OTT
C06691,P17,28,7631,782,1,5G,28,Hotstar
C06692,P05,84,2409,534,0,5G,84,No OTT
C06693,P13,136,3365,584,0,5G,365,Amazon Prime
C06694,P04,177,3492,1864,1,4G,84,No OTT
C06695,P23,124,2196,775,0,4G,28,No OTT
C06696,P02,186,4705,1104,1,5G,56,Netflix
C06697,P15,194,3789,1231,0,4G,28,No OTT
C06698,P23,111,2713,710,0,4G,28,No OTT
C06699,P02,154,7164,1956,0,5G,56,Netflix
C06700,P17,132,4869,453,1,5G,28,Hotstar
C06701,P04,99,3774,1999,1,4G,84,No OTT
C06702,P03,179,1393,125,1,4G,84,No OTT
C06703,P01,147,8707,232,0,4G,365,No OTT
C06704,P22,178,4183,888,1,4G,365,No OTT
C06705,P24,147,3916,1121,0,4G,180,No OTT
C06706,P15,26,2308,1092,1,4G,28,No OTT
C06707,P23,172,2759,481,1,4G,28,No OTT
C06708,P12,184,8686,153,1,5G,56,Amazon Prime
C06709,P02,91,7646,1213,1,5G,56,Netflix
C06710,P20,120,3397,1593,1,5G,180,Netflix
C06711,P19,87,7885,808,1,5G,84,Hotstar
C06712,P21,87,3917,1476,1,5G,28,No OTT
C06713,P22,164,8988,1039,0,4G,365,No OTT
C06714,P19,58,3994,536,1,5G,84,Hotstar
C06715,P15,47,9265,1165,0,4G,28,No OTT
C06716,P21,194,3190,905,0,5G,28,No OTT
C06717,P20,99,2026,1149,1,5G,180,Netflix
C06718,P02,143,4415,860,0,5G,56,Netflix
C06719,P04,35,4623,723,0,4G,84,No OTT
C06720,P08,123,5821,1992,0,4G,84,No OTT
C06721,P18,173,9624,1674,1,4G,180,No OTT
C06722,P03,165,2643,283,1,4G,84,No OTT
C06723,P21,47,2221,1984,0,5G,28,No OTT
C06724,P18,74,9438,1578,0,4G,180,No OTT
C06725,P05,32,2285,1137,0,5G,84,No OTT
C06726,P11,46,9278,1180,0,5G,28,Hotstar
C06727,P06,163,5147,1393,1,5G,365,Netflix
C06728,P23,75,1453,1098,0,4G,28,No OTT
C06729,P15,61,6419,287,1,4G,28,No OTT
C06730,P16,193,3560,1858,1,5G,56,Amazon Prime
C06731,P11,48,7995,1999,1,5G,28,Hotstar
C06732,P08,145,5365,1224,0,4G,84,No OTT
C06733,P03,23,9793,376,0,4G,84,No OTT
C06734,P15,183,7384,1872,0,4G,28,No OTT
C06735,P11,47,6282,1131,0,5G,28,Hotstar
C06736,P13,160,6677,874,1,5G,365,Amazon Prime
C06737,P14,52,3931,1497,1,5G,28,No OTT
C06738,P06,189,2285,888,0,5G,365,Netflix
C06739,P05,192,4786,1386,1,5G,84,No OTT
C06740,P03,64,1585,1310,0,4G,84,No OTT
C06741,P24,135,3551,414,1,4G,180,No OTT
C06742,P12,148,4562,510,0,5G,56,Amazon Prime
C06743,P18,117,2252,1253,1,4G,180,No OTT
C06744,P21,28,1678,148,0,5G,28,No OTT
C06745,P14,40,7839,441,0,5G,28,No OTT
C06746,P20,67,4439,639,1,5G,180,Netflix
C06747,P16,20,7113,746,0,5G,56,Amazon Prime
C06748,P12,195,7401,1774,0,5G,56,Amazon Prime
C06749,P11,67,3788,1999,1,5G,28,Hotstar
C06750,P25,53,1677,385,0,5G,365,Netflix
C06751,P06,178,6738,1658,0,5G,365,Netflix
C06752,P20,151,6803,1646,0,5G,180,Netflix
C06753,P22,148,8757,1401,0,4G,365,No OTT
C06754,P22,119,8935,536,1,4G,365,No OTT
C06755,P05,35,5616,1115,1,5G,84,No OTT
C06756,P10,175,4494,287,0,4G,28,No OTT
C06757,P16,39,9053,219,1,5G,56,Amazon Prime
C06758,P03,136,4251,371,0,4G,84,No OTT
C06759,P15,109,7188,1512,0,4G,28,No OTT
C06760,P17,34,4756,1969,0,5G,28,Hotstar
C06761,P04,38,9386,1131,1,4G,84,No OTT
C06762,P25,157,9134,1916,0,5G,365,Netflix
C06763,P21,141,3399,601,1,5G,28,No OTT
C06764,P12,183,3582,1301,1,5G,56,Amazon Prime
C06765,P10,123,3827,1980,0,4G,28,No OTT
C06766,P03,162,5440,1872,0,4G,84,No OTT
C06767,P12,148,2200,927,1,5G,56,Amazon Prime
C06768,P20,35,9697,1681,1,5G,180,Netflix
C06769,P25,178,4466,988,0,5G,365,Netflix
C06770,P07,135,7333,551,0,4G,180,Hotstar
C06771,P18,112,8997,1625,0,4G,180,No OTT
C06772,P09,162,7048,1301,0,4G,365,No OTT
C06773,P14,199,7071,1831,1,5G,28,No OTT
C06774,P18,34,8014,318,1,4G,180,No OTT
C06775,P22,66,2175,1648,1,4G,365,No OTT
C06776,P02,96,8991,1735,0,5G,56,Netflix
C06777,P07,56,3588,1829,0,4G,180,Hotstar
C06778,P06,25,1585,856,0,5G,365,Netflix
C06779,P11,48,8435,1106,1,5G,28,Hotstar
C06780,P08,80,8915,728,1,4G,84,No OTT
C06781,P18,71,5671,1746,1,4G,180,No OTT
C06782,P04,23,1411,119,0,4G,84,No OTT
C06783,P25,136,7807,1413,1,5G,365,Netflix
C06784,P12,88,9971,1917,1,5G,56,Amazon Prime
C06785,P05,97,5439,127,1,5G,84,No OTT
C06786,P02,106,2022,1937,1,5G,56,Netflix
C06787,P07,23,4999,1339,1,4G,180,Hotstar
C06788,P14,25,1935,717,1,5G,28,No OTT
C06789,P17,67,8473,1564,0,5G,28,Hotstar
C06790,P24,199,2544,575,0,4G,180,No OTT
C06791,P13,147,2392,1341,0,5G,365,Amazon Prime
C06792,P16,180,9847,570,1,5G,56,Amazon Prime
C06793,P16,198,9052,687,0,5G,56,Amazon Prime
C06794,P23,98,2096,802,0,4G,28,No OTT
C06795,P09,171,9894,1391,0,4G,365,No OTT
C06796,P24,79,5395,769,0,4G,180,No OTT
C06797,P10,134,2328,816,0,4G,28,No OTT
C06798,P19,190,9187,1164,0,5G,84,Hotstar
C06799,P08,135,4342,1013,1,4G,84,No OTT
C06800,P08,21,4696,1846,1,4G,84,No OTT
C06801,P11,140,3495,1942,0,5G,28,Hotstar
C06802,P10,76,2607,784,1,4G,28,No OTT
C06803,P12,23,1416,1818,1,5G,56,Amazon Prime
C06804,P06,54,9020,512,0,5G,365,Netflix
C06805,P13,98,4597,726,1,5G,365,Amazon Prime
C06806,P03,138,2365,1958,0,4G,84,No OTT
C06807,P04,138,3461,154,0,4G,84,No OTT
C06808,P25,60,3522,913,1,5G,365,Netflix
C06809,P01,160,5435,1321,1,4G,365,No OTT
C06810,P17,32,3542,510,1,5G,28,Hotstar
C06811,P14,151,7394,1279,1,5G,28,No OTT
C06812,P11,126,8887,1053,1,5G,28,Hotstar
C06813,P02,190,2992,1003,1,5G,56,Netflix
C06814,P06,104,7451,1425,1,5G,365,Netflix
C06815,P14,54,9826,652,1,5G,28,No OTT
C06816,P01,150,5307,694,0,4G,365,No OTT
C06817,P07,22,1959,546,1,4G,180,Hotstar
C06818,P24,186,8794,1403,1,4G,180,No OTT
C06819,P18,111,9810,1703,0,4G,180,No OTT
C06820,P15,198,3721,1882,0,4G,28,No OTT
C06821,P22,163,4457,348,0,4G,365,No OTT
C06822,P23,100,4269,1009,1,4G,28,No OTT
C06823,P14,75,1511,1911,0,5G,28,No OTT
C06824,P11,130,1321,583,1,5G,28,Hotstar
C06825,P04,155,3124,1212,0,4G,84,No OTT
C06826,P18,128,1265,1934,1,4G,180,No OTT
C06827,P25,178,1269,1684,1,5G,365,Netflix
C06828,P01,162,4404,1858,1,4G,365,No OTT
C06829,P07,35,2892,1823,0,4G,180,Hotstar
C06830,P07,102,1066,1587,1,4G,180,Hotstar
C06831,P01,41,2292,195,0,4G,365,No OTT
C06832,P06,72,4036,482,1,5G,365,Netflix
C06833,P04,143,5285,757,1,4G,84,No OTT
C06834,P01,138,2397,1812,0,4G,365,No OTT
C06835,P20,123,9943,1777,1,5G,180,Netflix
C06836,P12,69,8766,1026,1,5G,56,Amazon Prime
C06837,P05,115,5760,828,0,5G,84,No OTT
C06838,P13,146,1779,1304,1,5G,365,Amazon Prime
C06839,P02,166,2673,1479,0,5G,56,Netflix
C06840,P08,191,1383,819,0,4G,84,No OTT
C06841,P02,36,1174,245,0,5G,56,Netflix
C06842,P07,184,1280,756,1,4G,180,Hotstar
C06843,P17,179,9075,1643,1,5G,28,Hotstar
C06844,P22,108,5243,326,1,4G,365,No OTT
C06845,P03,178,7343,913,0,4G,84,No OTT
C06846,P18,92,1702,1901,1,4G,180,No OTT
C06847,P01,177,6768,802,0,4G,365,No OTT
C06848,P25,172,6704,1170,1,5G,365,Netflix
C06849,P05,82,5175,1793,0,5G,84,No OTT
C06850,P24,43,2006,1318,1,4G,180,No OTT
C06851,P24,122,9115,1508,0,4G,180,No OTT
C06852,P03,147,4588,490,1,4G,84,No OTT
C06853,P07,59,8238,485,0,4G,180,Hotstar
C06854,P17,171,8214,588,0,5G,28,Hotstar
C06855,P15,108,3876,1173,0,4G,28,No OTT
C06856,P05,34,8676,1311,0,5G,84,No OTT
C06857,P01,107,6889,1442,1,4G,365,No OTT
C06858,P06,33,8974,820,0,5G,365,Netflix
C06859,P18,150,7601,532,1,4G,180,No OTT
C06860,P24,153,3049,1959,0,4G,180,No OTT
